iter	Logloss
2927	0.1353012852
2928	0.1352864003
2929	0.1352775478
2930	0.1352640855
2931	0.1352436482
2932	0.1352380861
2933	0.1352222508
2934	0.1352042142
2935	0.1351887552
2936	0.1351728929
2937	0.1351564274
2938	0.1351395768
2939	0.1351223483
2940	0.1350945008
2941	0.1350753892
2942	0.1350619078
2943	0.135047901
2944	0.1350334769
2945	0.1350157929
2946	0.1349955718
2947	0.1349840601
2948	0.1349782729
2949	0.1349674503
2950	0.1349567425
2951	0.1349321464
2952	0.1349185596
2953	0.1349044212
2954	0.1348973699
2955	0.1348904394
2956	0.1348783287
2957	0.1348602442
2958	0.134839834
2959	0.1348224515
2960	0.1348105283
2961	0.1347935382
2962	0.1347799667
2963	0.1347670427
2964	0.1347517074
2965	0.134739281
2966	0.1347131775
2967	0.1347011637
2968	0.134683987
2969	0.1346689788
2970	0.1346418758
2971	0.1346310866
2972	0.1346126812
2973	0.1345908009
2974	0.1345736689
2975	0.1345615599
2976	0.1345503378
2977	0.1345373075
2978	0.1345209553
2979	0.1345044112
2980	0.1344899088
2981	0.1344718107
2982	0.1344566051
2983	0.1344357328
2984	0.1344145624
2985	0.1344018651
2986	0.1343869351
2987	0.1343641155
2988	0.1343527862
2989	0.1343407851
2990	0.1343259342
2991	0.1343138003
2992	0.1343023821
2993	0.134283951
2994	0.1342639777
2995	0.134252821
2996	0.1342365999
2997	0.1342259164
2998	0.1342174721
2999	0.1342108832
3000	0.1342011217
3001	0.1341815526
3002	0.1341644886
3003	0.1341470087
3004	0.1341364014
3005	0.1341179246
3006	0.1340966223
3007	0.1340826228
3008	0.1340752024
3009	0.1340690482
3010	0.134058522
3011	0.1340436481
3012	0.1340280824
3013	0.1340109102
3014	0.1339912989
3015	0.1339787919
3016	0.1339706831
3017	0.1339579594
3018	0.1339527509
3019	0.1339398098
3020	0.1339317782
3021	0.1339208665
3022	0.1339030635
3023	0.1338947641
3024	0.1338784364
3025	0.1338686565
3026	0.1338550368
3027	0.1338449225
3028	0.1338355814
3029	0.1338135223
3030	0.1338057066
3031	0.1337942063
3032	0.1337747811
3033	0.1337625731
3034	0.1337471168
3035	0.1337296213
3036	0.1337210583
3037	0.133704851
3038	0.1336925321
3039	0.1336799398
3040	0.1336598663
3041	0.1336473964
3042	0.1336338137
3043	0.1336154157
3044	0.1336035523
3045	0.1335914148
3046	0.1335781228
3047	0.1335632619
3048	0.1335526437
3049	0.133536108
3050	0.1335268812
3051	0.1335145543
3052	0.1334981923
3053	0.1334880624
3054	0.1334749317
3055	0.1334604611
3056	0.1334441046
3057	0.1334253519
3058	0.1334125107
3059	0.133398646
3060	0.133385159
3061	0.1333630097
3062	0.1333497287
3063	0.1333245133
3064	0.133310464
3065	0.1332949365
3066	0.1332818942
3067	0.1332696213
3068	0.1332568947
3069	0.1332416617
3070	0.1332284018
3071	0.1332182832
3072	0.1332075229
3073	0.1331890323
3074	0.1331785971
3075	0.133156394
3076	0.1331437508
3077	0.1331346024
3078	0.1331241527
3079	0.1331075219
3080	0.1330942896
3081	0.1330822133
3082	0.1330654243
3083	0.1330558145
3084	0.1330381758
3085	0.1330282243
3086	0.1330148041
3087	0.1329971935
3088	0.1329846838
3089	0.1329673153
3090	0.1329488562
3091	0.1329296209
3092	0.1329152427
3093	0.132899582
3094	0.1328912648
3095	0.1328801177
3096	0.132861393
3097	0.1328560191
3098	0.1328380055
3099	0.1328170329
3100	0.1328056999
3101	0.132792447
3102	0.1327812066
3103	0.1327687344
3104	0.1327470496
3105	0.132737775
3106	0.1327276034
3107	0.1327123129
3108	0.1327021062
3109	0.1326903111
3110	0.1326707812
3111	0.1326522232
3112	0.1326361585
3113	0.1326155155
3114	0.1326002374
3115	0.1325930321
3116	0.1325790818
3117	0.1325629536
3118	0.1325577128
3119	0.1325470152
3120	0.1325278128
3121	0.1325120058
3122	0.1324967593
3123	0.1324851572
3124	0.1324811297
3125	0.1324743201
3126	0.1324663347
3127	0.1324470768
3128	0.1324339681
3129	0.1324164141
3130	0.1324111723
3131	0.1324023929
3132	0.1323936144
3133	0.1323824909
3134	0.1323681013
3135	0.1323597096
3136	0.1323415695
3137	0.1323254782
3138	0.1323132393
3139	0.1323080881
3140	0.1322946354
3141	0.1322889212
3142	0.1322756944
3143	0.1322635662
3144	0.132251468
3145	0.1322314353
3146	0.1322160606
3147	0.1321916568
3148	0.132179461
3149	0.1321721466
3150	0.1321566305
3151	0.132139141
3152	0.1321291482
3153	0.1321060944
3154	0.1320932793
3155	0.1320820933
3156	0.132075182
3157	0.1320530804
3158	0.1320356895
3159	0.132022191
3160	0.1320075859
3161	0.1319894064
3162	0.1319708073
3163	0.1319573549
3164	0.1319431965
3165	0.1319308443
3166	0.1319303042
3167	0.131907541
3168	0.1318890365
3169	0.1318659665
3170	0.1318536554
3171	0.1318438507
3172	0.1318354312
3173	0.1318203871
3174	0.1318014751
3175	0.1317889382
3176	0.1317758201
3177	0.1317639356
3178	0.1317582448
3179	0.1317424992
3180	0.1317264434
3181	0.1317118787
3182	0.131703613
3183	0.1316927485
3184	0.131681284
3185	0.1316698891
3186	0.1316436428
3187	0.1316294929
3188	0.1316198854
3189	0.1315994108
3190	0.1315792099
3191	0.1315674226
3192	0.1315587936
3193	0.1315426
3194	0.1315212988
3195	0.1315072243
3196	0.1314998981
3197	0.1314764647
3198	0.1314564695
3199	0.1314439446
3200	0.1314273119
3201	0.1314112938
3202	0.1314006388
3203	0.1313929596
3204	0.1313832652
3205	0.1313647538
3206	0.1313483341
3207	0.1313374564
3208	0.1313354194
3209	0.1313234857
3210	0.1313024202
3211	0.1312885669
3212	0.1312729104
3213	0.1312622584
3214	0.1312466009
3215	0.1312303778
3216	0.1312186561
3217	0.131208357
3218	0.1311924913
3219	0.1311805182
3220	0.131163881
3221	0.1311554734
3222	0.1311416395
3223	0.1311211323
3224	0.1311017728
3225	0.1310824041
3226	0.1310663561
3227	0.131042007
3228	0.1310290071
3229	0.1310119913
3230	0.1309916781
3231	0.1309808514
3232	0.130957423
3233	0.1309449914
3234	0.1309305951
3235	0.130909128
3236	0.1309002264
3237	0.1308825592
3238	0.1308746842
3239	0.1308593608
3240	0.1308374933
3241	0.1308186017
3242	0.1308009581
3243	0.1307925244
3244	0.1307734275
3245	0.1307581072
3246	0.1307455967
3247	0.1307361728
3248	0.1307238748
3249	0.1307127192
3250	0.1306965713
3251	0.1306828651
3252	0.1306753814
3253	0.1306599335
3254	0.1306549892
3255	0.1306453291
3256	0.130635461
3257	0.1306235932
3258	0.1306165663
3259	0.1306022501
3260	0.1305874722
3261	0.1305743231
3262	0.1305568292
3263	0.1305407444
3264	0.130526296
3265	0.1305117359
3266	0.1304963383
3267	0.130479224
3268	0.130474613
3269	0.130459047
3270	0.1304490658
3271	0.1304421136
3272	0.1304235506
3273	0.1304072998
3274	0.1303933298
3275	0.130376853
3276	0.1303556217
3277	0.1303332948
3278	0.13031743
3279	0.1303056789
3280	0.1302997957
3281	0.1302893848
3282	0.1302710519
3283	0.1302498862
3284	0.1302361268
3285	0.1302221466
3286	0.1302025955
3287	0.1301906677
3288	0.1301797566
3289	0.1301641856
3290	0.1301497989
3291	0.1301256649
3292	0.1301105884
3293	0.1300914836
3294	0.1300801927
3295	0.1300669016
3296	0.1300554791
3297	0.1300384706
3298	0.1300162911
3299	0.1300010923
3300	0.129992733
3301	0.1299817343
3302	0.1299615478
3303	0.1299468114
3304	0.1299312915
3305	0.1299135737
3306	0.1299065092
3307	0.1298855041
3308	0.1298715259
3309	0.1298552937
3310	0.1298349433
3311	0.1298140929
3312	0.1298074742
3313	0.1297910681
3314	0.1297796539
3315	0.1297720843
3316	0.129756316
3317	0.1297397936
3318	0.1297266482
3319	0.1297082458
3320	0.1296962263
3321	0.1296844916
3322	0.1296759058
3323	0.1296655853
3324	0.1296523975
3325	0.129634748
3326	0.1296240435
3327	0.1296120922
3328	0.1295937752
3329	0.1295782252
3330	0.1295702852
3331	0.1295536001
3332	0.1295506184
3333	0.1295392283
3334	0.1295233967
3335	0.129513041
3336	0.1294937056
3337	0.1294776819
3338	0.1294730075
3339	0.1294608884
3340	0.1294533444
3341	0.1294416241
3342	0.129427281
3343	0.1294093941
3344	0.1293883162
3345	0.1293704307
3346	0.1293576506
3347	0.1293450318
3348	0.1293322342
3349	0.1293251497
3350	0.1293088731
3351	0.1292936692
3352	0.1292777882
3353	0.1292688882
3354	0.1292550506
3355	0.1292438139
3356	0.1292294428
3357	0.1292134961
3358	0.1292057335
3359	0.1291910586
3360	0.1291819689
3361	0.1291672853
3362	0.1291513527
3363	0.1291294861
3364	0.129110594
3365	0.1290962809
3366	0.1290787714
3367	0.1290666855
3368	0.129053854
3369	0.129034592
3370	0.1290266496
3371	0.1290094772
3372	0.1289846191
3373	0.1289665367
3374	0.128944807
3375	0.1289356494
3376	0.1289286852
3377	0.1289218287
3378	0.1289177148
3379	0.1289040535
3380	0.1288974865
3381	0.1288796388
3382	0.1288617443
3383	0.1288418301
3384	0.1288326593
3385	0.1288145029
3386	0.128808525
3387	0.1287926768
3388	0.1287764677
3389	0.1287573467
3390	0.128747947
3391	0.1287356229
3392	0.1287273494
3393	0.1287165853
3394	0.1287001214
3395	0.1286815588
3396	0.1286640677
3397	0.1286480834
3398	0.1286339521
3399	0.1286235323
3400	0.1286121747
3401	0.1285991328
3402	0.1285840898
3403	0.1285777431
3404	0.1285728697
3405	0.1285575181
3406	0.1285427412
3407	0.1285338481
3408	0.1285231945
3409	0.1285016976
3410	0.1284909623
3411	0.1284844268
3412	0.1284725429
3413	0.1284667535
3414	0.1284568141
3415	0.1284437009
3416	0.1284257112
3417	0.1284152905
3418	0.1284008825
3419	0.1283885253
3420	0.1283706154
3421	0.1283607443
3422	0.1283415156
3423	0.1283272368
3424	0.1283159959
3425	0.1282999866
3426	0.1282928201
3427	0.1282725747
3428	0.1282629458
3429	0.1282471896
3430	0.1282235168
3431	0.128203364
3432	0.1281846878
3433	0.1281731018
3434	0.1281575754
3435	0.1281406729
3436	0.1281219952
3437	0.1281085378
3438	0.1280969458
3439	0.1280754063
3440	0.1280631673
3441	0.1280455309
3442	0.1280310064
3443	0.12801337
3444	0.1279979641
3445	0.1279784587
3446	0.1279653944
3447	0.1279460714
3448	0.1279386038
3449	0.1279370631
3450	0.1279306623
3451	0.127919876
3452	0.1279043555
3453	0.1278871425
3454	0.1278690922
3455	0.127861308
3456	0.1278390268
3457	0.1278319599
3458	0.127818679
3459	0.1278039758
3460	0.1277922763
3461	0.1277805737
3462	0.1277678326
3463	0.1277473517
3464	0.127726396
3465	0.1277159174
3466	0.1277054826
3467	0.127690843
3468	0.1276847111
3469	0.127675503
3470	0.1276655932
3471	0.1276498413
3472	0.1276385619
3473	0.1276213027
3474	0.1276143923
3475	0.12759228
3476	0.1275767844
3477	0.127558289
3478	0.1275455745
3479	0.127533143
3480	0.1275158556
3481	0.1275055321
3482	0.1274888297
3483	0.1274755406
3484	0.127465342
3485	0.1274471777
3486	0.1274354033
3487	0.1274238324
3488	0.1274057393
3489	0.1273934958
3490	0.1273871622
3491	0.1273742813
3492	0.1273561383
3493	0.1273418799
3494	0.1273210354
3495	0.1273085729
3496	0.1273006984
3497	0.1272844903
3498	0.127275417
3499	0.1272644799
3500	0.1272493394
3501	0.127240052
3502	0.1272309797
3503	0.1272170015
3504	0.127193453
3505	0.1271804011
3506	0.1271707428
3507	0.1271661689
3508	0.1271575233
3509	0.1271503231
3510	0.1271386171
3511	0.1271294104
3512	0.1271158031
3513	0.1271045812
3514	0.1270901711
3515	0.1270817917
3516	0.1270676331
3517	0.1270552103
3518	0.127041439
3519	0.1270330033
3520	0.127016881
3521	0.1270085161
3522	0.1269914076
3523	0.126985449
3524	0.1269677803
3525	0.1269630942
3526	0.1269465746
3527	0.1269342172
3528	0.1269267788
3529	0.1269162988
3530	0.1269100124
3531	0.1268968388
3532	0.1268869249
3533	0.1268779736
3534	0.1268632465
3535	0.1268466677
3536	0.1268289115
3537	0.1268215907
3538	0.1268050781
3539	0.1267973107
3540	0.1267880168
3541	0.1267790411
3542	0.1267592144
3543	0.126743973
3544	0.1267330157
3545	0.1267233182
3546	0.1267093533
3547	0.1266984448
3548	0.1266831962
3549	0.1266633532
3550	0.1266565636
3551	0.12664882
3552	0.1266388027
3553	0.1266161058
3554	0.1266054672
3555	0.1265876723
3556	0.126580745
3557	0.1265741323
3558	0.1265579932
3559	0.1265460083
3560	0.1265356001
3561	0.1265130258
3562	0.1264963038
3563	0.126475454
3564	0.1264602819
3565	0.1264371625
3566	0.1264286486
3567	0.1264123798
3568	0.1263998073
3569	0.1263931147
3570	0.1263751824
3571	0.126355585
3572	0.1263408451
3573	0.1263265138
3574	0.1263170299
3575	0.1263067683
3576	0.1262962541
3577	0.12628498
3578	0.126272303
3579	0.1262494846
3580	0.1262361265
3581	0.1262174929
3582	0.1262061282
3583	0.1261928088
3584	0.1261796605
3585	0.1261648579
3586	0.1261499237
3587	0.1261428706
3588	0.1261269899
3589	0.1261177815
3590	0.1261056114
3591	0.1261003713
3592	0.1260879891
3593	0.1260771055
3594	0.126066789
3595	0.1260595931
3596	0.1260482574
3597	0.1260340609
3598	0.1260236853
3599	0.1260122717
